image_id,keratosis,compactness,assymetry,border_irr,hue_sd,satur_sd,value_sd,iqr_val
ISIC_0014617,1.0,1.5520245622169084,0.007849438920580293,2.956928001447537,72.21186121309745,5.351196296237223,16.864224564583147,18.104629724353508
ISIC_0012314,1.0,0.9244388093648878,0.00818887782628677,2.483965501061472,5.79257105497245,5.978066886946464,16.530105447439244,6.5518587077771215
ISIC_0014578,1.0,1.5212067988165734,0.11317910178767082,1.7123424485398862,3.6331894710482358,6.430658961109897,24.135306900674866,2.339660833035495
ISIC_0013129,1.0,0.8178332913806428,0.004349921203958925,2.9314430077990705,2.4267188477332478,8.602640275792425,19.902538869660507,5.925912125349697
ISIC_0013215,1.0,1.9494291735605518,0.021568268537521362,3.037592094388566,2.040947079558851,11.128896847425342,19.942595038218794,6.617249718789559
ISIC_0013687,1.0,1.5912717562583525,0.012039596363638636,2.970840570782316,5.469504601724283,12.35741626843368,16.928198210469574,20.514334631981683
ISIC_0014646,1.0,5.766309086844519,0.03436096670415145,2.3772322540350523,95.83978673042111,4.9081333585967,33.67460015741772,10.6263329776979
ISIC_0013174,1.0,1.6414503176022377,0.014283605764816765,2.872419442146918,2.1560301461377365,6.378645222985129,23.202309203685523,1.470565723249507
ISIC_0014580,1.0,1.2506550158427607,0.05880053166628247,2.1426543518598002,60.54975835520585,6.332073439463769,20.976394102337164,8.237302241132994
ISIC_0014643,1.0,35.46247582721358,0.026690816249219117,3.6779790634064153,4.2017592871910665,5.11366599044534,32.1648355962311,65.66127701800815
ISIC_0012379,1.0,0.8805096724072071,0.0377663479438576,2.7053795686599447,89.06035157369858,7.558414204484945,20.073344162544206,4.2846863151341665
ISIC_0012884,1.0,2.0134253959413617,0.011229221568952886,3.47143933011088,2.684564085517188,7.648334091866557,24.688092687277837,2.1450246284670555
ISIC_0012455,1.0,1.6696761284272792,0.0002937468460289874,3.2312103228016142,6.165723088398978,6.971225327794672,17.224766870671004,12.798185540470719
ISIC_0012705,1.0,6.6532397801085965,0.048606089820840366,3.688565859326502,3.2068280935540634,9.174074337225957,34.94117812188819,76.4952131250553
ISIC_0012372,1.0,13.503498425390058,0.005566137770773103,3.1281197928373174,4.3690834625264054,4.613436050514914,29.96779505671323,3.3983939261327976
ISIC_0014636,1.0,1.921415111937378,0.014960613050887644,3.9661934292131042,3.8745963067149862,5.6329109826261154,26.40359279760784,2.9556373712123047
ISIC_0014567,1.0,9.036306601234177,0.011734785987331142,3.1263633839227043,2.186878740172494,6.884076854608738,27.0757364401757,14.717309668380423
ISIC_0014616,1.0,1.5919094833682403,0.01028151232050344,2.911210093667161,1.8496939091258262,5.38930307652042,20.213945500661264,7.900840413025797
ISIC_0012215,1.0,1.0628026282267455,0.0008528220479068928,2.40888891182723,108.1171145785029,8.39651505213202,17.398368099861937,6.661339367550141
ISIC_0012811,1.0,1.63626717394595,0.00046347819673176496,3.094596815705192,4.80382490338124,11.725010248384754,21.76112047283946,10.782440624860527
ISIC_0013203,1.0,0.9083342037584483,0.010310042592837493,2.391824390193146,118.99046774618355,7.44288392630088,19.596943307829967,1.774606431618949
ISIC_0012388,1.0,0.9033518087419092,0.028350476353331606,2.599134660717674,4.552447816735664,7.085859671857934,24.06609576949753,3.4331119807881123
ISIC_0013177,1.0,0.9896571394628767,0.0039042147841680153,2.9099650971592257,165.4132798589784,5.853578976820503,20.374334230333396,11.017551950461169
ISIC_0013030,1.0,0.8719899067979936,0.020752779701382812,2.5242384121462442,2.6801678740320245,4.042821205236142,20.99972132004546,2.137825834845671
ISIC_0014632,1.0,1.624384795391796,0.012522290469585893,3.077429586375841,0.8903375073216617,2.4992472214743144,13.18128027428527,1.8380886392752984
ISIC_0012932,1.0,1.06502120250434,0.004876005721922106,1.9081879892064761,1.6174757968132953,5.41203099298805,24.59259180214367,3.620425963387717
ISIC_0012415,1.0,0.8702210958145133,0.003004564249922207,3.7212813023027396,1.961535697650043,9.454790957874348,19.546440495992563,19.637431714342696
ISIC_0012173,1.0,1.8154239393040912,0.002128245998588082,3.5755785622590706,176.80345794347525,6.11723861074529,21.10587468400334,1.2649654819610419
ISIC_0014640,1.0,1.7718855184074374,0.0028331122820307053,3.0736004288418486,2.61329129100121,6.041163538450762,26.177944005412872,12.514337203923048
ISIC_0013040,1.0,1.9057286835928806,0.00041502673156582006,3.439623794459617,2.639561187336776,9.117953341575145,19.456105678681492,1.6761803020075234
ISIC_0012880,1.0,4.556288630501274,0.0022554674280202886,3.4100244381233282,2.434948097882905,6.343122644956795,20.573037458300078,5.028026811205471
ISIC_0013958,1.0,1.132897519375928,0.004474818188598557,3.7583914640395664,141.79927273718252,7.269357719077503,25.07634994897953,9.896825930340356
ISIC_0014571,1.0,1.5882040375910542,0.009448664244906577,3.015862491718434,2.7836047726675273,2.9230476963214955,20.39723512061357,6.479400050548946
ISIC_0014603,1.0,5.661782853808208,0.112691691689698,4.506956773411956,4.612468871058599,9.732202941917246,33.762979300985876,78.12968167651417
ISIC_0014572,1.0,1.7058280067651035,0.00826211343463583,2.991287235401885,3.2650567461013287,5.383118536046114,21.473813014231315,14.50924433859241
ISIC_0012433,1.0,1.0389457873711923,0.0554959426805961,3.6426933104076795,130.59163428265867,4.975461567940762,18.275152783935603,1.0043472507487934
ISIC_0014652,1.0,0.8542368951906668,0.00514381704851985,2.400297679049357,74.72925749317498,7.224570609903176,21.718205534203268,11.655902780691434
ISIC_0014598,1.0,1.2654307693624112,0.006406368534663905,1.964619717034927,1.6704166515747507,10.156999169674956,17.437732142509663,12.632821591339308
ISIC_0013146,1.0,2.9115241997963435,0.0099432266341077,2.809911586414048,172.6039924455429,12.095557425147645,30.959408410965747,16.002769455326927
ISIC_0013170,1.0,0.8350932485793537,0.00017527988793455095,2.8415781764391963,33.50757091376422,6.4762474618823616,23.322117045263756,4.570587309114714
ISIC_0014596,1.0,1.7678134600578275,0.0027691870733545045,3.4699878558216435,1.0629063459503674,2.945692953126527,18.72222472530605,7.844607316880143
ISIC_0014638,1.0,8.689450768717984,0.005277231796891643,3.653099656260652,4.400156132095737,9.610870527842424,31.228417782471556,44.459409854321216
ISIC_0012387,1.0,0.8392680293987843,0.0009679761381654404,2.7505316426995634,4.6379586735740554,10.021121716998929,21.09177834397195,13.780957122391058
ISIC_0014612,1.0,2.214996077491185,0.0019217675420651577,2.8255387646557404,3.0591995421584626,3.480593641075854,29.57986946018138,3.9811311133208562
ISIC_0012359,1.0,1.022156381632866,0.007313830108367171,2.657155035065727,60.9267986153223,6.237580722358934,19.48652140907103,5.066450940056583
ISIC_0014621,1.0,1.023411842021194,0.00442477737659225,3.1084791828797833,110.57408099165215,6.041448291443371,18.3309468588215,11.129994981827508
ISIC_0012143,1.0,1.9634711249632324,0.01379622423030382,2.4665796930503303,120.00683101388877,8.481481603074998,18.77584840778884,6.244838657906996
ISIC_0012178,1.0,44.00316956182072,0.03244967504438142,2.918825004068082,149.61883354716463,4.707969651879425,36.01146332593605,76.85775456675437
ISIC_0014633,1.0,1.5986782307847998,0.02419535045418481,2.6368121097162334,3.119359762576037,6.496126466293163,18.207531844448447,8.30706534305925
ISIC_0014615,1.0,4.0813561596814765,0.002924504314628559,4.19633783042518,81.75393967395898,4.785487064179476,32.13673444099936,9.095726048077324
ISIC_0014642,1.0,1.8694051870358268,0.018663281034928588,3.4746901605115865,3.5702358320472913,4.267350069402546,27.111310700854926,2.282559594125175
ISIC_0012377,1.0,0.85508928240654,0.02482472165618552,2.6943849188475246,89.01588448045867,8.221516022526846,21.03649330357951,2.4194619270509605
ISIC_0012204,1.0,0.9452930339724197,0.004348796786460869,2.6169727403743397,1.9842866342433723,6.6525014228045745,20.885882307090036,2.4985013876503714
ISIC_0013673,1.0,0.8849676563370841,0.0022740421077341037,3.0070094996649206,85.41784620850471,6.450181915282214,18.05169274986506,6.26967107430886
ISIC_0012998,1.0,0.8886394026653253,0.018159948415109328,3.1931943191210634,3.3121590775359273,11.446182192959025,19.456721465422202,5.1454886832896705
ISIC_0014591,1.0,1.582864378408012,0.005043703172384452,3.130051077205899,4.068903422918185,5.939093319743356,11.653721224035264,10.421672144528124
ISIC_0012845,1.0,1.5571089382038534,0.006077444901082784,2.574936446742912,51.910234381186314,11.459860778562051,19.345054249426774,14.672158788168005
ISIC_0012330,1.0,0.9034854734176846,0.01570418880042169,2.7951252872561825,59.495511157737646,16.35539403510203,19.74083006482775,7.200927706306786
ISIC_0014600,1.0,7.235494602441999,0.0473964908645613,2.9714584133746857,2.078562029017393,4.812374351614196,29.00909094464594,16.749487378551862
ISIC_0012136,1.0,0.9479940746691852,0.015417681669977139,2.4840377684247534,3.455602243219413,6.899802554046749,27.530237526597748,2.8582687064914296
ISIC_0014595,1.0,1.7808004177843668,0.021340372547254547,2.926464825464488,3.508425304471239,3.5121887378160426,23.7428392346132,14.036606409876512
ISIC_0014592,1.0,1.6163887582732246,0.02249479988907731,2.9802251427299105,2.166492982026379,11.246857044862976,18.014095468175476,12.20789858728616
ISIC_0014649,1.0,8.611235806624874,0.008107086884442519,2.5055128975053274,5.674907737483727,8.424091611423721,28.168224773884543,10.602571193440298
ISIC_0014605,1.0,2.2679136287638615,0.016755427541248508,5.1970137727407915,6.046099255832536,10.167385068927588,26.080257977344896,26.21092913729703
ISIC_0013035,1.0,0.8925258748579903,0.001141897393094337,2.5703859761416945,2.123730076356137,7.762685848055409,21.228856205756056,1.2712568301226952
ISIC_0014029,1.0,1.8331770305362731,0.0005477033079201536,3.186843214755186,5.78834911771558,9.335498580065428,22.50478860012289,13.94550595526671
ISIC_0012661,1.0,0.890465861929803,0.017351563630036333,3.7861072936604976,157.34902999762625,6.289240675079664,18.462708001164874,5.265426009989028
ISIC_0014593,1.0,1.9823993384852736,0.00909641251123717,2.756899675805736,3.596846782976837,9.10829755187125,25.95643589008079,24.861538057834224
ISIC_0014619,1.0,0.8480536833238771,0.003638942148827969,2.724552426304483,5.8698374012132986,5.115377730668399,19.39820098670508,5.810419480073648
ISIC_0012155,1.0,0.9479388179196118,0.01362926339051081,3.1876018209035717,23.812581769779214,5.567390116761842,20.557817258240753,1.3517659114154554
ISIC_0013782,1.0,1.7911235153966703,0.000505590376609741,3.5538229113805455,2.648971688675042,7.472543778185654,15.6981994748702,2.3941570318546397
ISIC_0014581,1.0,1.1468884075984893,0.0007829232815616403,4.422574019865977,58.90319373599925,7.168550111202441,20.929909801178294,9.049025911564271
ISIC_0014634,1.0,0.9765459091444124,0.006622085462757089,2.271399990553059,120.52493564134897,3.311249100622598,20.169507164776892,10.929974871325427
ISIC_0012183,1.0,1.892501227416497,0.015616848605985521,2.701043167708785,33.75280686048737,7.545716225771069,23.791997670403898,3.077445895470703
ISIC_0014609,1.0,1.6021614721070196,0.009905833215530685,2.9934749284141704,53.9935677479235,7.768399974869247,19.146210419613784,21.2270732015862
ISIC_0012103,1.0,1.6989620022343968,0.0016770070862785716,2.8293153208492097,5.309927954427008,16.09665388421593,25.855629468581366,4.091953991623939
ISIC_0012273,1.0,0.9744690034417308,0.008489636604775395,3.3866340755857705,4.138429786494092,10.195607541058836,18.929095647634668,7.126432045374877
ISIC_0014570,1.0,9.177640765589892,0.006133614831066863,4.053667201451939,58.52777865029546,6.034105158703615,32.913551339766876,74.118507826009
ISIC_0013685,1.0,1.1360891330238752,0.0031488229048805363,3.4300044205117834,2.691506789577428,7.9352530081040165,21.021388358248092,3.8245236937343066
ISIC_0013150,1.0,1.5274996369928364,0.01858861969101945,2.738140760801501,3.3954500257719955,5.9021223063429735,24.611648163786768,1.1532013706301854
ISIC_0014641,1.0,1.6750099370730909,0.03614220445218777,3.436262931909559,2.6966673211408616,3.483059142094846,24.39785127667104,2.6592170524756256
ISIC_0014589,1.0,1.7213122824642861,0.0035678179794116347,3.5012504536179434,3.595778283175124,5.2038875408082275,20.760417239240528,17.824123096553528
ISIC_0014650,1.0,1.8000759467092062,0.0020286726937117044,2.757329271487902,5.24676781428764,8.453400971820129,24.42741536548075,7.122888058416294
ISIC_0013033,1.0,2.3052400457584503,0.04554065017598412,2.6882104247864627,25.010569675895482,7.847852507785956,22.203869122235268,4.678858319217198
ISIC_0013223,1.0,1.702562805942914,0.019592849729317567,2.9910839866041536,63.40735459553296,7.698757021691155,25.431898116611283,3.897259637163259
ISIC_0014028,1.0,1.7164330544967195,0.003227020456292311,2.8355447164281222,5.914757069891771,12.242566237121034,16.88227849676056,19.03318159072635
ISIC_0014594,1.0,1.6095961869488034,0.0005034927696976818,2.8102248444010427,149.5473161268493,5.094625301351893,19.366943575230415,21.872223279190834
ISIC_0012323,1.0,0.9320741576687805,0.012690895797684223,2.1137926880268108,167.98284230714984,10.277255326628493,18.811209797675083,10.347864737542551
ISIC_0013085,1.0,0.856117992948732,0.015797634138407533,2.7993351571366656,77.60615214948328,5.542400480982484,18.989614031870218,3.299945364542978
ISIC_0014583,1.0,3.1362144154292064,0.0005383295706656964,3.567208920999434,4.388343699467842,5.611332616633519,27.60933957633804,15.663253155513225
ISIC_0014610,1.0,1.9880840410263252,0.0035633828192104667,3.1181047163465374,43.70147809450265,7.6491565764087674,23.09850047366652,25.094447922831698
ISIC_0014587,1.0,12.147775662992016,0.003819241593670074,3.974325971318666,2.8260345625417838,4.275481275156321,30.599714149539533,20.175045538249776
ISIC_0014631,1.0,10.435064912944208,4.8205161165922164e-05,3.7102045521297686,2.694342864559488,5.192120193365429,28.102735009854772,6.301131426618099
ISIC_0012299,1.0,1.6913489823151682,0.01069824071784578,2.6969791223422406,3.4732215645648856,6.9077268678104025,27.67206275442263,1.0185348154468272
ISIC_0012813,1.0,0.8375632194140993,0.0010016122115599666,2.5963027839705015,2.1938997646379876,3.948130042981063,21.022183541339604,1.81709714206508
ISIC_0012800,1.0,0.9127688718943923,0.0041280151730669085,2.508704245202501,43.08605789193442,11.40277810313336,21.36483764163387,7.113755871194364
ISIC_0012375,1.0,1.0347219338621814,0.0032671480193677094,2.906680019974273,3.7912422249323385,5.225936966157922,16.123855619158814,2.9041776199332503
ISIC_0012854,1.0,1.0411317879673594,0.06718805337638867,2.176477735009746,175.4732184578103,9.29125185882705,15.500380446787654,3.9752371980292764
ISIC_0014579,1.0,1.4247909122918316,0.007504532737773615,3.6380546895849477,45.994459290798474,8.904964777711735,22.31768274462013,17.999160727600582
ISIC_0012207,1.0,0.8054472105276719,0.012626522298764627,2.8172839608317504,2.064240874079239,4.918825483903738,19.373734113480104,7.506699914889637
ISIC_0014653,1.0,1.3301236734488548,0.05132099944591018,3.962031242648393,45.82970268824998,10.39275961666513,20.109178755693996,21.980761622148535
ISIC_0012719,1.0,2.0436169407528064,0.0016812799421495074,3.3623563923828828,2.7936443300006593,7.786324706585468,20.47647267482713,12.5620860509392
ISIC_0014606,1.0,1.6543733171775983,0.011662875502101122,3.0880436560898925,155.64073455685602,5.978095695754883,17.419667576295957,18.512928460901122
ISIC_0012693,1.0,1.6029401002649133,0.005260826334392458,3.410429608063427,23.192275815735208,8.68860571778693,13.890050845092672,5.947590595399198
ISIC_0012254,1.0,1.4675574737988835,0.007977157389850786,3.2913182400995984,5.212681971576804,3.2035236375744613,24.67537426491513,2.0179604200122725
ISIC_0012294,1.0,1.017747470238361,0.012808316387236118,3.4770954299576724,121.68875378716717,5.119335854938454,19.755220571128902,9.869046423704077
ISIC_0012448,1.0,0.994683675976807,0.0014416328388785614,2.7711443090365893,139.72598338886647,6.527746004266268,21.20628160847476,2.9917220622735385
ISIC_0014613,1.0,1.756173631109035,0.028486482895115076,2.560001924331778,96.33360363745913,4.848597453961186,19.29835591544684,15.974419724107314
ISIC_0014637,1.0,0.8522957722663757,0.038771866527758526,2.364671740167651,128.61317095468976,4.765060871285733,18.024768249289615,18.471726950044605
ISIC_0014608,1.0,1.9389004586842822,0.06614502192761591,3.69710380414682,1.983083627743453,6.754942212898452,28.063867052618544,12.926848263928449
ISIC_0014630,1.0,1.835868911079145,0.007572604692708109,3.4123162851601725,1.6999765096781416,5.351029582381622,22.906249394616864,6.459387198497467
ISIC_0014626,1.0,0.9121687658363777,0.018405946153349402,2.985056171434718,72.49339743944749,4.933265219579748,19.419004126969377,5.538961802246035
ISIC_0013684,1.0,0.870065110743763,0.02086191222900196,3.0203943391379218,2.7684137815416126,7.351294740496507,16.919309325376727,3.9921120269475097
ISIC_0012386,1.0,0.9265678533311354,0.022488000597290777,2.440042853394967,6.929770815848601,5.634257869847272,16.294639520316924,4.4081331037614575
ISIC_0012889,1.0,1.7407968416433364,0.02830484373176641,3.347006225964475,70.35839053200752,5.166446267687894,21.171276526412345,0.9072960089317803
ISIC_0014574,1.0,10.556730730913445,0.00232829956130341,2.4462763400348315,6.015396015452445,7.692117015964138,31.314870472454857,6.937633193827509
ISIC_0014625,1.0,9.17978184628124,0.08105057861698535,3.0266174790304765,4.38384522851652,6.05421672388385,33.20610520413374,76.46710150099915
ISIC_0014576,1.0,1.8784334379587087,0.01063645874551574,3.1747516557089717,2.1739468029108124,2.486638075429596,32.55063725708139,1.4689799215153698
ISIC_0013092,1.0,0.9361176668693074,0.024382862166220945,2.3901920693653995,85.23454121497194,12.589482741813269,19.160602265384153,3.290886119803943
ISIC_0012704,1.0,1.6310849368699831,0.01584627634206455,2.9047737786826064,107.643920696818,4.932563232132418,20.309243408789158,1.7041527958843972
ISIC_0014569,1.0,1.863649211284363,0.017366155601366322,2.9909832101409006,72.38103384138977,6.679812376473312,24.299020628943,13.006597793055931
ISIC_0012952,1.0,1.941097417228144,0.02226461594238866,2.562413228687414,174.580018500768,5.338295531620662,25.843405894384354,1.532373993615849
ISIC_0012696,1.0,0.8122501371845766,0.0010128518346628839,2.645753334927533,161.73256551949524,6.926355647054274,19.604256812724152,3.029363596808544
ISIC_0012170,1.0,0.8458462464855444,0.04808455776753858,2.9039707142073623,171.76240357607065,4.75189661373181,21.045935706121067,2.993949390426664
ISIC_0012447,1.0,0.8500867458388572,0.01442977386640003,2.911820601956181,3.529829888046508,6.535195808579388,20.997224622487543,2.211616424420697
ISIC_0013052,1.0,0.8752417905623351,0.03301342428717719,2.8563543002866396,1.4814623181325342,3.475370351097576,16.883822174857745,0.8211537430856026
ISIC_0012199,1.0,8.520006880947934,0.015452702879590169,3.599895497047114,2.547820043028233,8.35081330471227,26.27731512271452,17.50448590695497
ISIC_0014568,1.0,0.8789987857487215,0.006664238653011475,2.6302764291821608,23.255034187180776,7.010394412501358,19.00744256985713,7.82583169176425
ISIC_0014629,1.0,22.944972734857515,0.0016455987423152137,3.248071203410162,95.65312119726651,6.752796054293089,29.94297568763008,66.4881857737713
ISIC_0012790,1.0,0.9419638244866592,0.011470930061762086,2.6097354131630963,177.06686491570696,3.5018243985251636,21.769771138305913,2.146650832148879
ISIC_0014651,1.0,1.7598765380945818,0.023457408850980882,3.284446823152074,3.595900273228469,5.913690728992587,22.127377837810524,9.484143365069109
ISIC_0014639,1.0,1.0310755917104721,0.040504871941203814,2.654756295207265,3.8739883603181657,10.395786613169191,15.411678608343646,5.150632695319146
ISIC_0013169,1.0,0.9911511461100919,0.015384250192247697,3.051116571188232,4.19774493226026,7.044951613403921,18.978527657506657,8.549610156996877
ISIC_0012217,1.0,2.6772456565671905,0.02402965450050469,2.8698637101324547,2.9529863173784316,11.780352029865739,24.096506915599395,7.764025098250336
ISIC_0012250,0.0,1.574793054424514,0.005021575493151437,3.0885490500574053,2.2905284587198014,7.754780650882328,18.15612002246406,2.4836166786443385
ISIC_0011168,0.0,1.6325686576249328,0.001018836434741553,3.903282203324788,73.43223517569794,6.548708519625216,21.02548556167563,21.358482629162772
ISIC_0013220,0.0,1.7759814231761204,0.018639459417712348,3.4379796095670825,157.97888686771813,10.212670654176817,18.996014236783374,9.968945477092547
ISIC_0000352,0.0,0.8859898899550473,0.009096411802561676,3.325436309523549,2.890380314949904,9.609551814268672,21.88794864017803,24.364378756923372
ISIC_0016046,0.0,6.199368585815427,0.010805025997518342,3.2424998291642666,2.5035298205435073,16.482102949421783,26.054677809139058,17.93510047500959
ISIC_0013248,0.0,1.6176431210834792,0.0006389982398760646,2.6083279436645173,6.442263296144549,11.709160534885843,18.309453586707146,23.484793476200203
ISIC_0000341,0.0,0.9962531104513394,0.009649935976349845,3.0552392794044194,1.5510248046469568,8.66624382008743,13.135804617239042,17.385718267109638
ISIC_0012126,0.0,1.6830929548455438,0.0003054408307990598,2.9502995999246195,4.077021405175276,14.761589790034455,15.712026717873048,16.568863651378564
ISIC_0011317,0.0,1.3251296587913248,0.013718271941344578,3.836758442185627,33.83959006739104,7.984565640374228,20.804504271508968,14.112632018256406
ISIC_0013803,0.0,1.7984476930339095,0.007364771355958829,3.383589412009616,3.069091830847181,9.109224013001318,16.640729399199337,7.1815762316006655
ISIC_0011219,0.0,1.6062979520049483,0.0006714217903956289,4.029232188761284,25.585029053216704,15.080729887333048,25.638578203074026,28.5148881654981
ISIC_0010078,0.0,0.7898820624755747,0.008177025580756756,3.2390093245905955,8.72005555837067,14.412184921282403,18.943538902691635,30.50678296103706
ISIC_0000181,0.0,0.8498182402568175,0.009140616916930393,2.842229893598884,165.16533702115242,6.474833524188598,19.093143364858772,34.0858764457933
ISIC_0000127,0.0,0.9127361971284929,0.0030414129687981236,2.6891505227562673,99.24236218248288,10.056181435701982,21.90769470733583,6.680228473784965
ISIC_0010458,0.0,1.9585312005981343,0.011226745959133881,3.196491572966716,4.13376162509044,4.863836098273887,23.32246647498589,7.320063521152655
ISIC_0010339,0.0,2.1020021724974995,0.0015561238369878666,3.536092044079241,4.579822451261739,16.855748981104696,32.06468470012898,19.981074032408287
ISIC_0000212,0.0,0.8181878586437517,0.00037920894040843035,2.746959724820499,49.950958157455915,18.174602646474664,20.526523528413126,29.17536922028654
ISIC_0010100,0.0,0.8655243261397179,0.005717503926216955,2.792429901240204,3.9240241600658337,11.249831942346068,8.79782946476293,5.73917765732709
ISIC_0013511,0.0,0.9588434525979134,0.0038227569746844634,1.9962530339491142,65.3784538227666,6.787638612604668,19.87479362016528,3.5369907225632886
ISIC_0009914,0.0,1.8695967567416367,0.008271133522162008,2.895977151603751,6.61349767606645,15.564263253398188,26.2799685473211,16.06316818377956
ISIC_0000061,0.0,2.397879519100524,0.009678965167689582,3.018624327992467,41.26249976673646,11.151552992497988,22.775877399880883,17.658218473994673
ISIC_0000123,0.0,0.9528912224559976,0.015908689088658896,2.0495730615686263,26.301806798809306,8.789318855662575,15.075888506183555,24.666407764514766
ISIC_0003539,0.0,1.0682540121055242,0.04056751629781357,2.6636377027781517,4.10353961724714,14.404978956435864,20.69935317057081,14.574955028343872
ISIC_0010356,0.0,0.8953498986203566,0.007493430318457304,3.343515597223861,5.581500883336648,14.911095454100236,17.476718607050433,15.954120034590105
ISIC_0000067,0.0,2.0390063550092816,0.0017702007899060845,3.947172111407546,120.5560534522421,15.821612204177425,19.804812725447317,23.59826058159667
ISIC_0012965,0.0,1.6404783511318028,0.004870722961459899,2.526606805878482,4.5738392199829185,20.92618041616262,17.819114121668104,20.40497684241908
ISIC_0000237,0.0,0.9667237761462757,0.0010677984946980308,3.1878915067690015,151.1127972904109,15.50462321682055,16.35608731702779,21.237562182452344
ISIC_0010348,0.0,1.0764203214264105,0.01996750700857491,3.4106627374377654,5.451092894584818,9.685904121003365,17.285587527335068,7.039989255170596
ISIC_0010848,0.0,0.8595664638525377,0.011748431594123835,2.812763156244434,3.9479811777157843,8.490775806021395,17.29054112233671,6.1486155911838125
ISIC_0000269,0.0,1.4868306722149567,0.0005895558001725269,3.343180093365023,65.6949389288986,14.707395370023296,18.970981889193585,13.167550119251402
ISIC_0012787,0.0,1.713261299634356,0.01939120533723553,3.904102464977626,4.194185063085277,12.633396775627896,26.093169061478775,10.16493093290596
ISIC_0000326,0.0,1.042214362945969,0.03579815094644767,2.918763891569337,1.5206571969348617,9.489351385102438,17.60681488382751,22.010241966337468
ISIC_0007156,0.0,0.8430857116197089,0.003472820895855377,3.037278974413938,2.2444807374021853,13.481428079203603,19.024746411622008,18.142268211208943
ISIC_0000317,0.0,0.8534202113242707,0.030796920387338445,4.189570383702844,4.593552405187853,9.263676079775369,20.441231887073283,22.811494968357692
